,weight,age,height,size,size_in_num
742,65,33.0,160.02,L,3.0
743,58,32.0,162.56,S,1.0
744,70,21.0,175.26,L,3.0
745,63,27.0,162.56,L,3.0
746,70,27.0,167.64,XL,4.0
747,61,32.0,170.18,XL,4.0
748,61,26.0,162.56,S,1.0
749,56,,165.1,L,3.0
750,56,31.0,160.02,M,2.0
751,49,31.0,172.72,XXS,0.0
752,61,31.0,157.48,XXXL,6.0
753,44,33.0,152.4,XXS,0.0
754,60,25.0,165.1,L,3.0
755,56,28.0,157.48,M,2.0
756,64,58.0,165.1,M,2.0
757,48,35.0,157.48,S,1.0
758,54,26.0,160.02,S,1.0
759,54,36.0,167.64,S,1.0
760,57,26.0,167.64,M,2.0
761,77,51.0,170.18,XXXL,6.0
762,56,32.0,175.26,S,1.0
763,62,32.0,167.64,M,2.0
764,61,29.0,162.56,M,2.0
765,65,30.0,170.18,L,3.0
766,54,30.0,157.48,S,1.0
767,59,26.0,162.56,L,3.0
768,64,28.0,172.72,M,2.0
769,57,31.0,172.72,M,2.0
770,61,34.0,165.1,L,3.0
771,56,28.0,157.48,S,1.0
772,64,32.0,167.64,XL,4.0
773,49,38.0,162.56,XXS,0.0
774,61,26.0,157.48,M,2.0
775,81,31.0,167.64,XXXL,6.0
776,54,35.0,157.48,M,2.0
777,61,32.0,167.64,XL,4.0
778,61,28.0,162.56,M,2.0
779,65,37.0,160.02,XXXL,6.0
780,58,30.0,165.1,M,2.0
781,74,30.0,162.56,XXXL,6.0
782,55,31.0,167.64,S,1.0
783,54,32.0,177.8,S,1.0
784,49,38.0,160.02,S,1.0
785,58,27.0,162.56,M,2.0
786,58,35.0,160.02,L,3.0
787,48,46.0,160.02,S,1.0
788,52,25.0,167.64,XXXL,6.0
789,74,22.0,177.8,XL,4.0
790,61,38.0,172.72,L,3.0
791,72,34.0,162.56,S,1.0
792,63,32.0,172.72,M,2.0
793,56,22.0,162.56,S,1.0
794,70,39.0,165.1,XL,4.0
795,58,38.0,170.18,M,2.0
796,56,57.0,170.18,M,2.0
797,56,36.0,170.18,M,2.0
798,54,25.0,165.1,S,1.0
799,77,51.0,165.1,XXXL,6.0
800,77,35.0,160.02,XXXL,6.0
801,61,37.0,170.18,L,3.0
802,49,22.0,152.4,S,1.0
803,54,45.0,162.56,M,2.0
804,53,19.0,160.02,S,1.0
805,56,38.0,172.72,S,1.0
806,61,25.0,165.1,XL,4.0
807,56,29.0,170.18,S,1.0
808,65,34.0,165.1,L,3.0
809,58,22.0,165.1,S,1.0
810,65,36.0,157.48,XXXL,6.0
811,63,40.0,162.56,L,3.0
812,57,39.0,167.64,S,1.0
813,68,36.0,175.26,XXXL,6.0
814,61,30.0,162.56,L,3.0
815,56,31.0,157.48,M,2.0
816,58,30.0,157.48,M,2.0
817,54,42.0,170.18,M,2.0
818,58,27.0,160.02,M,2.0
819,77,37.0,170.18,XXXL,6.0
820,99,44.0,175.26,XXXL,6.0
821,58,33.0,165.1,S,1.0
822,61,30.0,177.8,XL,4.0
823,72,24.0,172.72,L,3.0
824,47,31.0,152.4,XXS,0.0
825,86,29.0,167.64,XXXL,6.0
826,74,40.0,167.64,XXXL,6.0
827,72,38.0,175.26,XXXL,6.0
828,74,40.0,175.26,XXXL,6.0
829,65,30.0,175.26,XL,4.0
830,49,33.0,170.18,XXS,0.0
831,58,37.0,177.8,M,2.0
832,53,30.0,160.02,S,1.0
833,54,25.0,165.1,M,2.0
834,83,29.0,182.88,XXXL,6.0
835,74,32.0,165.1,XXXL,6.0
836,63,27.0,165.1,XXXL,6.0
837,65,28.0,157.48,XL,4.0
838,45,30.0,162.56,S,1.0
839,56,35.0,162.56,M,2.0
840,65,42.0,167.64,XL,4.0
841,49,31.0,157.48,S,1.0
842,58,36.0,162.56,M,2.0
843,90,47.0,160.02,XXXL,6.0
844,56,28.0,170.18,S,1.0
845,57,40.0,160.02,M,2.0
846,65,24.0,170.18,M,2.0
847,58,31.0,167.64,L,3.0
848,58,32.0,167.64,S,1.0
849,61,43.0,157.48,XL,4.0
850,56,29.0,160.02,S,1.0
851,47,35.0,154.94,XXS,0.0
852,48,40.0,157.48,S,1.0
853,63,28.0,172.72,M,2.0
854,70,29.0,167.64,XL,4.0
855,54,47.0,162.56,M,2.0
856,77,51.0,157.48,XXXL,6.0
857,54,31.0,154.94,S,1.0
858,54,29.0,165.1,XXS,0.0
859,58,23.0,154.94,M,2.0
860,62,34.0,170.18,L,3.0
861,64,31.0,157.48,XXXL,6.0
862,58,28.0,170.18,M,2.0
863,45,25.0,170.18,XXS,0.0
864,48,35.0,157.48,XXS,0.0
865,55,28.0,160.02,L,3.0
866,54,29.0,154.94,S,1.0
867,61,36.0,162.56,XL,4.0
868,90,33.0,172.72,L,3.0
869,57,27.0,170.18,L,3.0
870,56,39.0,165.1,S,1.0
871,102,27.0,170.18,XXXL,6.0
872,70,58.0,170.18,XXXL,6.0
873,68,28.0,177.8,XL,4.0
874,61,46.0,165.1,M,2.0
875,65,38.0,162.56,L,3.0
876,58,27.0,157.48,M,2.0
877,70,28.0,162.56,XXXL,6.0
878,79,29.0,157.48,XXXL,6.0
879,68,34.0,162.56,L,3.0
880,49,24.0,167.64,S,1.0
881,58,36.0,157.48,XL,4.0
882,68,32.0,180.34,XL,4.0
883,58,33.0,162.56,L,3.0
884,78,33.0,177.8,XL,4.0
885,55,24.0,170.18,M,2.0
886,59,34.0,162.56,M,2.0
887,56,21.0,160.02,S,1.0
888,60,26.0,157.48,S,1.0
889,58,30.0,157.48,L,3.0
890,58,30.0,175.26,S,1.0
891,77,41.0,167.64,XXXL,6.0
892,63,32.0,170.18,L,3.0
893,56,33.0,162.56,M,2.0
894,65,26.0,160.02,M,2.0
895,57,26.0,162.56,M,2.0
896,43,34.0,147.32,XXS,0.0
897,56,26.0,154.94,S,1.0
898,53,53.0,160.02,M,2.0
899,64,37.0,167.64,L,3.0
900,90,32.0,165.1,XXXL,6.0
901,61,25.0,160.02,M,2.0
902,72,58.0,157.48,XXXL,6.0
903,81,31.0,167.64,XXXL,6.0
904,54,25.0,160.02,M,2.0
905,92,38.0,157.48,XXXL,6.0
906,48,38.0,167.64,XXS,0.0
907,70,36.0,165.1,XL,4.0
908,52,32.0,152.4,XXS,0.0
909,52,33.0,157.48,M,2.0
910,56,37.0,175.26,M,2.0
911,74,31.0,160.02,XXXL,6.0
912,56,31.0,162.56,S,1.0
913,61,43.0,165.1,XXXL,6.0
914,58,38.0,167.64,M,2.0
915,54,23.0,162.56,XXS,0.0
916,56,31.0,157.48,S,1.0
917,56,26.0,165.1,XL,4.0
918,63,35.0,170.18,L,3.0
919,57,30.0,162.56,S,1.0
920,61,27.0,177.8,S,1.0
921,61,31.0,172.72,M,2.0
922,63,52.0,165.1,XL,4.0
923,63,35.0,160.02,XL,4.0
924,40,19.0,160.02,XXS,0.0
925,70,48.0,175.26,XXXL,6.0
926,70,33.0,167.64,XXXL,6.0
927,68,30.0,170.18,XXXL,6.0
928,63,30.0,165.1,L,3.0
929,46,36.0,149.86,XXS,0.0
930,56,38.0,170.18,S,1.0
931,61,48.0,170.18,XL,4.0
932,61,30.0,170.18,XL,4.0
933,54,47.0,162.56,XXS,0.0
934,65,28.0,165.1,XL,4.0
935,58,30.0,165.1,S,1.0
936,65,29.0,172.72,L,3.0
937,58,29.0,165.1,L,3.0
938,65,29.0,165.1,M,2.0
939,55,29.0,160.02,S,1.0
940,68,31.0,165.1,XL,4.0
941,70,31.0,177.8,XL,4.0
942,63,28.0,167.64,L,3.0
943,56,29.0,172.72,M,2.0
944,60,37.0,167.64,S,1.0
945,52,28.0,162.56,S,1.0
946,61,33.0,165.1,M,2.0
947,45,29.0,147.32,XXS,0.0
948,79,36.0,175.26,XXXL,6.0
949,72,23.0,185.42,XL,4.0
950,47,40.0,152.4,S,1.0
951,68,26.0,177.8,M,2.0
952,61,31.0,162.56,XL,4.0
953,58,23.0,172.72,S,1.0
954,64,29.0,167.64,L,3.0
955,63,37.0,170.18,XL,4.0
956,55,29.0,154.94,M,2.0
957,58,37.0,170.18,M,2.0
958,58,30.0,160.02,M,2.0
959,61,30.0,170.18,M,2.0
960,58,39.0,157.48,XL,4.0
961,86,37.0,167.64,XXXL,6.0
962,55,33.0,167.64,M,2.0
963,54,47.0,160.02,L,3.0
964,52,35.0,167.64,S,1.0
965,58,30.0,165.1,M,2.0
966,68,27.0,167.64,XL,4.0
967,53,37.0,157.48,S,1.0
968,61,30.0,165.1,XL,4.0
969,79,33.0,175.26,XXXL,6.0
970,57,37.0,160.02,M,2.0
971,67,26.0,170.18,M,2.0
972,56,32.0,165.1,S,1.0
973,58,32.0,152.4,XL,4.0
974,72,32.0,167.64,XXXL,6.0
975,68,31.0,172.72,M,2.0
976,70,41.0,170.18,XXXL,6.0
977,70,32.0,170.18,XXXL,6.0
978,68,30.0,157.48,XL,4.0
979,54,25.0,162.56,M,2.0
980,54,38.0,172.72,M,2.0
981,54,27.0,175.26,XXS,0.0
982,56,22.0,165.1,L,3.0
983,59,28.0,,M,2.0
984,52,25.0,160.02,XXS,0.0
985,57,34.0,162.56,XL,4.0
986,54,29.0,167.64,XL,4.0
987,53,32.0,170.18,M,2.0
988,63,28.0,160.02,M,2.0
989,71,28.0,172.72,XL,4.0
990,74,23.0,180.34,L,3.0
991,77,36.0,175.26,XXXL,6.0
992,61,30.0,175.26,M,2.0
993,52,44.0,167.64,S,1.0
994,65,53.0,177.8,XL,4.0
995,65,47.0,170.18,XL,4.0
996,61,34.0,175.26,M,2.0
997,58,31.0,170.18,M,2.0
998,72,28.0,160.02,XXXL,6.0
999,56,35.0,165.1,M,2.0
1000,65,27.0,167.64,M,2.0
1001,95,33.0,165.1,XXXL,6.0
1002,79,39.0,167.64,XXXL,6.0
1003,58,31.0,167.64,XXXL,6.0
1004,54,20.0,177.8,S,1.0
1005,55,40.0,165.1,M,2.0
1006,56,28.0,165.1,XL,4.0
1007,86,27.0,,XXXL,6.0
1008,65,24.0,157.48,XL,4.0
1009,61,33.0,160.02,M,2.0
1010,86,49.0,172.72,XXXL,6.0
1011,61,43.0,170.18,M,2.0
1012,57,45.0,160.02,XL,4.0
1013,68,49.0,162.56,XL,4.0
1014,50,57.0,162.56,S,1.0
1015,58,30.0,160.02,S,1.0
1016,64,28.0,175.26,XL,4.0
1017,65,31.0,175.26,L,3.0
1018,46,42.0,154.94,M,2.0
1019,65,31.0,175.26,XL,4.0
1020,56,25.0,154.94,M,2.0
1021,65,29.0,165.1,XL,4.0
1022,96,56.0,165.1,XXXL,6.0
1023,54,38.0,154.94,S,1.0
1024,67,46.0,165.1,XXXL,6.0
1025,68,29.0,157.48,XL,4.0
1026,63,36.0,170.18,M,2.0
1027,62,32.0,172.72,L,3.0
1028,58,46.0,162.56,L,3.0
1029,59,33.0,167.64,M,2.0
1030,52,29.0,162.56,XXS,0.0
1031,74,31.0,162.56,XL,4.0
1032,68,42.0,165.1,XL,4.0
1033,58,30.0,167.64,M,2.0
1034,65,34.0,162.56,XXXL,6.0
1035,56,35.0,162.56,XXXL,6.0
1036,108,29.0,160.02,XXXL,6.0
1037,45,49.0,162.56,XXS,0.0
1038,54,35.0,157.48,M,2.0
1039,54,32.0,157.48,XXS,0.0
1040,75,35.0,160.02,L,3.0
1041,62,30.0,170.18,S,1.0
1042,52,25.0,172.72,XXS,0.0
1043,53,27.0,154.94,S,1.0
1044,63,29.0,160.02,XL,4.0
1045,73,28.0,180.34,XXXL,6.0
1046,52,37.0,152.4,S,1.0
1047,72,28.0,160.02,XL,4.0
1048,56,26.0,167.64,M,2.0
1049,56,27.0,160.02,S,1.0
1050,53,34.0,162.56,M,2.0
1051,61,34.0,157.48,L,3.0
1052,86,39.0,170.18,XXXL,6.0
1053,56,55.0,167.64,M,2.0
1054,77,31.0,170.18,XL,4.0
1055,61,30.0,160.02,M,2.0
1056,62,34.0,167.64,L,3.0
1057,58,32.0,167.64,M,2.0
1058,63,26.0,170.18,XL,4.0
1059,47,30.0,160.02,XXS,0.0
1060,45,29.0,160.02,XXS,0.0
1061,68,31.0,170.18,XL,4.0
1062,83,36.0,165.1,XXXL,6.0
1063,49,33.0,152.4,S,1.0
1064,63,44.0,167.64,XL,4.0
1065,54,51.0,162.56,XXS,0.0
1066,97,34.0,167.64,XXXL,6.0
1067,63,29.0,172.72,M,2.0
1068,56,35.0,167.64,M,2.0
1069,55,38.0,170.18,M,2.0
1070,52,33.0,157.48,M,2.0
1071,72,35.0,167.64,XXXL,6.0
1072,61,30.0,170.18,S,1.0
1073,63,34.0,157.48,XL,4.0
1074,56,31.0,160.02,M,2.0
1075,56,32.0,160.02,M,2.0
1076,43,19.0,160.02,XXS,0.0
1077,72,32.0,177.8,XL,4.0
1078,58,28.0,167.64,L,3.0
1079,64,32.0,172.72,XL,4.0
1080,68,28.0,172.72,L,3.0
1081,61,42.0,165.1,M,2.0
1082,58,32.0,162.56,S,1.0
1083,70,31.0,165.1,XL,4.0
1084,58,26.0,157.48,M,2.0
1085,68,31.0,167.64,XXXL,6.0
1086,72,36.0,167.64,XL,4.0
1087,56,24.0,165.1,XL,4.0
1088,52,28.0,170.18,S,1.0
1089,60,37.0,160.02,L,3.0
1090,54,22.0,165.1,S,1.0
1091,72,30.0,162.56,XL,4.0
1092,65,30.0,165.1,L,3.0
1093,50,31.0,154.94,S,1.0
1094,74,27.0,154.94,M,2.0
1095,83,35.0,170.18,XXXL,6.0
1096,71,42.0,170.18,XXXL,6.0
1097,60,62.0,157.48,L,3.0
1098,63,29.0,157.48,L,3.0
1099,58,46.0,175.26,M,2.0
1100,86,32.0,170.18,XXXL,6.0
1101,54,23.0,157.48,M,2.0
1102,70,29.0,162.56,XXXL,6.0
1103,49,24.0,160.02,S,1.0
1104,70,36.0,175.26,XXXL,6.0
1105,51,29.0,157.48,S,1.0
1106,65,33.0,167.64,L,3.0
1107,52,38.0,152.4,S,1.0
1108,63,33.0,160.02,XXXL,6.0
1109,54,32.0,147.32,L,3.0
1110,77,46.0,167.64,XXXL,6.0
1111,74,32.0,162.56,XXXL,6.0
1112,64,40.0,162.56,XL,4.0
1113,54,33.0,167.64,M,2.0
1114,58,30.0,160.02,L,3.0
1115,58,27.0,167.64,S,1.0
1116,54,37.0,157.48,S,1.0
1117,55,34.0,167.64,S,1.0
1118,65,28.0,172.72,XL,4.0
1119,61,27.0,162.56,L,3.0
1120,68,35.0,152.4,XL,4.0
1121,61,36.0,165.1,XL,4.0
1122,57,53.0,170.18,M,2.0
1123,68,34.0,175.26,M,2.0
1124,70,36.0,170.18,XXXL,6.0
1125,51,28.0,154.94,S,1.0
1126,48,43.0,157.48,S,1.0
1127,58,31.0,167.64,L,3.0
1128,61,34.0,160.02,M,2.0
1129,59,32.0,170.18,M,2.0
1130,58,30.0,167.64,S,1.0
1131,56,24.0,167.64,S,1.0
1132,53,28.0,157.48,XXS,0.0
1133,61,48.0,165.1,L,3.0
1134,79,51.0,162.56,XXXL,6.0
1135,58,34.0,165.1,S,1.0
1136,56,37.0,162.56,S,1.0
1137,81,38.0,175.26,XXXL,6.0
1138,58,33.0,165.1,M,2.0
1139,56,70.0,170.18,M,2.0
1140,68,26.0,165.1,L,3.0
1141,54,30.0,170.18,S,1.0
1142,81,28.0,167.64,M,2.0
1143,52,30.0,157.48,XL,4.0
1144,63,35.0,167.64,XXXL,6.0
1145,46,19.0,160.02,S,1.0
1146,53,21.0,170.18,XXS,0.0
1147,58,39.0,162.56,M,2.0
1148,65,24.0,167.64,XL,4.0
1149,54,40.0,162.56,S,1.0
1150,49,61.0,157.48,S,1.0
1151,65,39.0,157.48,M,2.0
1152,56,51.0,165.1,L,3.0
1153,49,27.0,154.94,XXS,0.0
1154,65,35.0,165.1,L,3.0
1155,61,42.0,177.8,M,2.0
1156,83,25.0,177.8,XXXL,6.0
1157,49,27.0,170.18,XXS,0.0
1158,51,33.0,160.02,XXS,0.0
1159,60,25.0,165.1,S,1.0
1160,62,49.0,170.18,L,3.0
1161,58,26.0,172.72,S,1.0
1162,58,28.0,165.1,M,2.0
1163,72,27.0,170.18,XXXL,6.0
1164,52,29.0,170.18,S,1.0
1165,89,54.0,170.18,XXXL,6.0
1166,61,31.0,167.64,M,2.0
1167,56,35.0,157.48,XL,4.0
1168,88,24.0,162.56,XXXL,6.0
1169,65,46.0,162.56,XXXL,6.0
1170,54,40.0,162.56,S,1.0
1171,58,33.0,170.18,M,2.0
1172,72,46.0,172.72,XXXL,6.0
1173,74,30.0,165.1,XXXL,6.0
1174,61,32.0,170.18,L,3.0
1175,63,33.0,175.26,L,3.0
1176,65,27.0,160.02,XL,4.0
1177,49,21.0,152.4,XXS,0.0
1178,83,41.0,172.72,XXXL,6.0
1179,56,31.0,170.18,S,1.0
1180,54,28.0,170.18,S,1.0
1181,58,22.0,170.18,S,1.0
1182,61,30.0,165.1,M,2.0
1183,65,38.0,162.56,XL,4.0
1184,63,29.0,162.56,L,3.0
1185,55,39.0,157.48,S,1.0
1186,74,26.0,175.26,XXXL,6.0
1187,55,26.0,170.18,M,2.0
1188,53,31.0,160.02,XXS,0.0
1189,58,33.0,167.64,L,3.0
1190,49,36.0,157.48,XXS,0.0
1191,61,33.0,160.02,M,2.0
1192,61,30.0,157.48,M,2.0
1193,79,33.0,177.8,XXXL,6.0
1194,65,32.0,162.56,XXXL,6.0
1195,56,32.0,162.56,S,1.0
1196,68,31.0,180.34,L,3.0
1197,58,25.0,165.1,M,2.0
1198,54,31.0,162.56,M,2.0
1199,58,36.0,167.64,S,1.0
1200,49,32.0,157.48,S,1.0
1201,61,39.0,165.1,M,2.0
1202,70,26.0,162.56,XXXL,6.0
1203,65,33.0,152.4,XXXL,6.0
1204,49,26.0,157.48,XXS,0.0
1205,74,48.0,165.1,XXXL,6.0
1206,43,40.0,152.4,XXS,0.0
1207,65,30.0,160.02,XL,4.0
1208,57,25.0,154.94,M,2.0
1209,63,45.0,157.48,L,3.0
1210,46,28.0,157.48,XXS,0.0
1211,54,28.0,160.02,M,2.0
1212,52,34.0,160.02,XXS,0.0
1213,57,33.0,157.48,XL,4.0
1214,58,32.0,165.1,M,2.0
1215,57,33.0,172.72,M,2.0
1216,52,27.0,167.64,XXS,0.0
1217,62,40.0,170.18,L,3.0
1218,54,28.0,162.56,XXS,0.0
1219,65,28.0,177.8,XL,4.0
1220,61,30.0,167.64,M,2.0
1221,72,38.0,172.72,XL,4.0
1222,64,25.0,172.72,L,3.0
1223,74,29.0,177.8,XL,4.0
1224,65,27.0,175.26,M,2.0
1225,54,23.0,170.18,S,1.0
1226,54,29.0,160.02,S,1.0
1227,67,33.0,165.1,XL,4.0
1228,54,16.0,170.18,S,1.0
1229,95,24.0,175.26,XXXL,6.0
1230,68,35.0,167.64,XXXL,6.0
1231,52,42.0,160.02,XXS,0.0
1232,63,43.0,162.56,XXXL,6.0
1233,68,32.0,165.1,XXXL,6.0
1234,58,27.0,160.02,S,1.0
1235,58,32.0,165.1,M,2.0
1236,56,30.0,167.64,M,2.0
1237,70,32.0,162.56,XXXL,6.0
1238,51,36.0,162.56,XXS,0.0
1239,86,55.0,162.56,XXXL,6.0
1240,62,34.0,165.1,M,2.0
1241,49,34.0,157.48,M,2.0
1242,58,36.0,165.1,L,3.0
1243,45,33.0,172.72,S,1.0
1244,56,29.0,170.18,XXS,0.0
1245,58,38.0,167.64,M,2.0
1246,59,50.0,165.1,L,3.0
1247,53,37.0,172.72,S,1.0
1248,65,48.0,170.18,XL,4.0
1249,58,34.0,167.64,XXXL,6.0
1250,74,33.0,160.02,XXXL,6.0
1251,54,31.0,160.02,S,1.0
1252,63,,167.64,L,3.0
1253,56,44.0,157.48,XL,4.0
1254,59,30.0,160.02,M,2.0
1255,73,41.0,172.72,XL,4.0
1256,65,29.0,175.26,L,3.0
1257,61,50.0,160.02,L,3.0
1258,53,30.0,152.4,S,1.0
1259,56,33.0,157.48,S,1.0
1260,61,42.0,170.18,M,2.0
1261,56,0.0,170.18,S,1.0
1262,63,30.0,162.56,M,2.0
1263,56,27.0,162.56,S,1.0
1264,47,20.0,157.48,S,1.0
1265,72,31.0,175.26,XXXL,6.0
1266,62,32.0,170.18,M,2.0
1267,65,24.0,170.18,M,2.0
1268,56,36.0,162.56,M,2.0
1269,58,26.0,167.64,M,2.0
1270,58,33.0,165.1,M,2.0
1271,56,35.0,170.18,S,1.0
1272,70,41.0,167.64,XXXL,6.0
1273,56,26.0,154.94,S,1.0
1274,58,27.0,160.02,M,2.0
1275,74,37.0,177.8,XL,4.0
1276,74,32.0,165.1,XL,4.0
1277,47,28.0,167.64,S,1.0
1278,56,29.0,167.64,XL,4.0
1279,77,34.0,182.88,XXXL,6.0
1280,56,28.0,162.56,M,2.0
1281,50,25.0,165.1,S,1.0
1282,72,30.0,165.1,XXXL,6.0
1283,76,34.0,162.56,L,3.0
1284,69,33.0,165.1,XL,4.0
1285,56,29.0,167.64,S,1.0
1286,65,27.0,157.48,L,3.0
1287,68,46.0,170.18,XXXL,6.0
1288,68,50.0,160.02,XL,4.0
1289,58,45.0,172.72,XL,4.0
1290,62,50.0,170.18,L,3.0
1291,58,32.0,165.1,M,2.0
1292,74,29.0,170.18,XXXL,6.0
1293,61,37.0,165.1,M,2.0
1294,57,33.0,167.64,M,2.0
1295,47,43.0,157.48,S,1.0
1296,61,27.0,167.64,L,3.0
1297,53,37.0,170.18,S,1.0
1298,63,26.0,165.1,L,3.0
1299,56,35.0,167.64,S,1.0
1300,55,29.0,167.64,XL,4.0
1301,54,33.0,162.56,S,1.0
1302,61,25.0,165.1,M,2.0
1303,58,51.0,167.64,M,2.0
1304,72,31.0,165.1,XL,4.0
1305,56,44.0,162.56,M,2.0
1306,54,27.0,165.1,XXS,0.0
1307,61,30.0,172.72,M,2.0
1308,68,31.0,175.26,XXXL,6.0
1309,47,54.0,154.94,XXS,0.0
1310,62,53.0,170.18,XL,4.0
1311,58,38.0,154.94,M,2.0
1312,48,27.0,170.18,XXS,0.0
1313,65,30.0,167.64,XL,4.0
1314,54,28.0,172.72,M,2.0
1315,53,36.0,167.64,S,1.0
1316,64,32.0,172.72,L,3.0
1317,63,25.0,162.56,M,2.0
1318,63,33.0,177.8,M,2.0
1319,58,36.0,170.18,M,2.0
1320,68,25.0,162.56,XXXL,6.0
1321,61,33.0,162.56,L,3.0
1322,56,32.0,162.56,XL,4.0
1323,58,33.0,157.48,L,3.0
1324,61,46.0,162.56,M,2.0
1325,49,57.0,154.94,XXS,0.0
1326,58,40.0,172.72,S,1.0
1327,68,26.0,175.26,XL,4.0
1328,88,33.0,185.42,XXXL,6.0
1329,60,39.0,180.34,L,3.0
1330,57,40.0,162.56,XXXL,6.0
1331,70,31.0,170.18,XL,4.0
1332,54,22.0,167.64,M,2.0
1333,58,29.0,170.18,S,1.0
1334,56,32.0,157.48,M,2.0
1335,71,37.0,165.1,XXXL,6.0
1336,45,35.0,160.02,XXS,0.0
1337,58,42.0,162.56,M,2.0
1338,47,42.0,157.48,S,1.0
1339,61,46.0,165.1,XL,4.0
1340,56,57.0,175.26,M,2.0
1341,63,41.0,165.1,L,3.0
1342,74,36.0,172.72,XXXL,6.0
1343,49,30.0,157.48,XXS,0.0
1344,74,33.0,160.02,XXXL,6.0
1345,54,22.0,165.1,S,1.0
1346,83,23.0,170.18,XXXL,6.0
1347,62,36.0,165.1,M,2.0
1348,56,47.0,162.56,S,1.0
1349,53,41.0,157.48,M,2.0
1350,48,27.0,154.94,XXS,0.0
1351,71,38.0,165.1,XXXL,6.0
1352,49,22.0,157.48,XXS,0.0
1353,68,26.0,170.18,L,3.0
1354,55,30.0,167.64,M,2.0
1355,58,29.0,162.56,XXS,0.0
1356,68,22.0,162.56,M,2.0
1357,88,53.0,157.48,XXXL,6.0
1358,58,57.0,152.4,L,3.0
1359,65,33.0,170.18,L,3.0
1360,68,46.0,177.8,XL,4.0
1361,63,38.0,162.56,XL,4.0
1362,47,28.0,152.4,XXS,0.0
1363,56,39.0,170.18,M,2.0
1364,61,42.0,160.02,M,2.0
1365,49,32.0,157.48,S,1.0
1366,57,36.0,162.56,M,2.0
1367,61,37.0,162.56,XL,4.0
1368,65,37.0,152.4,XXXL,6.0
1369,60,22.0,172.72,M,2.0
1370,59,36.0,154.94,XL,4.0
1371,81,29.0,165.1,XXXL,6.0
1372,68,35.0,162.56,XL,4.0
1373,61,28.0,167.64,M,2.0
1374,81,28.0,180.34,XXXL,6.0
1375,61,31.0,162.56,XXXL,6.0
1376,63,64.0,162.56,XL,4.0
1377,56,36.0,165.1,M,2.0
1378,54,37.0,165.1,S,1.0
1379,54,36.0,160.02,S,1.0
1380,68,24.0,165.1,L,3.0
1381,46,48.0,152.4,S,1.0
1382,54,47.0,175.26,S,1.0
1383,49,29.0,162.56,S,1.0
1384,59,35.0,175.26,M,2.0
1385,50,37.0,154.94,M,2.0
1386,63,26.0,157.48,XL,4.0
1387,65,39.0,162.56,XL,4.0
1388,54,50.0,165.1,M,2.0
1389,54,31.0,152.4,XXS,0.0
1390,61,38.0,157.48,M,2.0
1391,54,58.0,162.56,M,2.0
1392,63,33.0,157.48,L,3.0
1393,72,43.0,165.1,XXXL,6.0
1394,62,26.0,167.64,S,1.0
1395,77,30.0,167.64,XXXL,6.0
1396,68,27.0,165.1,XL,4.0
1397,56,46.0,149.86,L,3.0
1398,74,40.0,167.64,XXXL,6.0
1399,53,57.0,152.4,S,1.0
1400,61,31.0,160.02,M,2.0
1401,51,27.0,160.02,XXS,0.0
1402,56,53.0,170.18,S,1.0
1403,56,27.0,170.18,M,2.0
1404,68,48.0,180.34,XL,4.0
1405,53,31.0,177.8,S,1.0
1406,52,20.0,167.64,XXS,0.0
1407,58,31.0,165.1,S,1.0
1408,56,36.0,170.18,M,2.0
1409,54,28.0,162.56,S,1.0
1410,63,35.0,172.72,XL,4.0
1411,58,34.0,165.1,M,2.0
1412,61,23.0,165.1,M,2.0
1413,65,27.0,175.26,XL,4.0
1414,56,29.0,160.02,XXS,0.0
1415,56,47.0,160.02,M,2.0
1416,57,32.0,167.64,M,2.0
1417,54,29.0,167.64,XXS,0.0
1418,68,37.0,165.1,XL,4.0
1419,58,26.0,165.1,XXS,0.0
1420,56,33.0,157.48,S,1.0
1421,56,38.0,160.02,M,2.0
1422,68,32.0,165.1,XL,4.0
1423,56,35.0,160.02,M,2.0
1424,53,27.0,160.02,M,2.0
1425,57,34.0,167.64,M,2.0
1426,68,33.0,180.34,XXXL,6.0
1427,52,29.0,170.18,S,1.0
1428,56,27.0,165.1,S,1.0
1429,63,27.0,170.18,M,2.0
1430,74,39.0,162.56,XXXL,6.0
1431,74,29.0,180.34,XXXL,6.0
1432,73,42.0,162.56,XXXL,6.0
1433,72,32.0,167.64,XL,4.0
1434,72,27.0,165.1,XXXL,6.0
1435,65,27.0,177.8,L,3.0
1436,70,43.0,180.34,M,2.0
1437,58,26.0,162.56,M,2.0
1438,58,33.0,165.1,M,2.0
1439,86,42.0,170.18,XXXL,6.0
1440,54,30.0,160.02,XXS,0.0
1441,56,31.0,160.02,M,2.0
1442,56,29.0,170.18,M,2.0
1443,72,43.0,162.56,XXXL,6.0
1444,61,42.0,160.02,L,3.0
1445,68,31.0,175.26,XXXL,6.0
1446,54,29.0,157.48,S,1.0
1447,63,30.0,170.18,XL,4.0
1448,54,34.0,157.48,XXS,0.0
1449,57,30.0,160.02,M,2.0
1450,56,38.0,165.1,M,2.0
1451,50,42.0,152.4,M,2.0
1452,61,34.0,175.26,L,3.0
1453,49,39.0,162.56,XXS,0.0
1454,70,36.0,170.18,XXXL,6.0
1455,78,30.0,180.34,XXXL,6.0
1456,50,30.0,162.56,XXS,0.0
1457,56,41.0,172.72,S,1.0
1458,54,31.0,157.48,M,2.0
